域名	解析IP	开放端口	WEB服务器	网站状态
wt.jd.com	202.77.129.139	80,443	JengineD/1.7.2.1	80:正常访问
wq.jd.com	202.77.129.167	80,443	JDWS	80:正常访问
wo.jd.com	172.28.60.155	-	端口未开放	端口未开放
xh.jd.com	111.206.228.78	80,443	jfe	80:正常访问
xs.jd.com	202.77.128.77	80,443	JDWS	80:(403) 已禁止
xn.jd.com	192.168.202.215	-	端口未开放	端口未开放
xz.jd.com	36.110.180.143	443	jfe	443:正常访问
xx.jd.com	172.20.36.52	-	端口未开放	端口未开放
xy.jd.com	106.39.167.232	-	端口未开放	端口未开放
yi.jd.com	202.77.129.86	80,443	nginx/1.8.1	80:正常访问
yf.jd.com	172.22.224.13	-	端口未开放	端口未开放
xc.jd.com	106.38.239.231	80,443	wy_nginx/1.9.5	80:正常访问
yg.jd.com	192.168.180.12	-	端口未开放	端口未开放
yh.jd.com	172.25.2.109	-	端口未开放	端口未开放
yw.jd.com	172.31.18.131	-	端口未开放	端口未开放
yq.jd.com	101.124.18.135	80,443	JDWS/1.0.0	80:正常访问
zn.jd.com	120.52.30.50	80,443	jfe	80:正常访问
zc.jd.com	211.151.9.165,211.151.8.137,111.202.65.220,111.202.65.216	-	端口未开放	端口未开放
zi.jd.com	111.13.29.172	80,443	JDWS/1.0.0	80:正常访问
zk.jd.com	172.20.36.50	-	端口未开放	端口未开放
zr.jd.com	202.77.129.229	80,443	JDWS/1.0.0	80:正常访问
zu.jd.com	106.39.164.55	80,443	JDWS/1.0.0	80:(405) 不允许的方法
zt.jd.com	202.77.129.165	80,443	nginx	80:正常访问
zx.jd.com	202.77.129.232	80,443	openresty/1.13.6.2	80:正常访问
zl.jd.com	111.13.29.172	80,443	JDWS/1.0.0	80:正常访问
zp.jd.com	211.144.24.248	80,443	jfe	80:正常访问
zs.jd.com	202.77.129.232	80,443	JDWS/1.0.0	80:正常访问
aat.jd.com	192.168.202.79	-	端口未开放	端口未开放
abo.jd.com	172.22.211.78	-	端口未开放	端口未开放
ace.jd.com	202.77.129.230	80,443	nginx/1.8.1	80:正常访问
acl.jd.com	172.25.2.109	-	端口未开放	端口未开放
acp.jd.com	10.186.128.22	-	端口未开放	端口未开放
acs.jd.com	172.20.36.59,172.22.135.71,172.28.63.56,172.16.135.167	-	端口未开放	端口未开放
ada.jd.com	172.16.132.223,172.20.33.107,172.28.63.60,172.22.135.80	-	端口未开放	端口未开放
adt.jd.com	124.250.32.206	80,443	JDWS/1.0.0	80:正常访问
adp.jd.com	172.20.33.196,172.22.132.230,172.16.133.37,172.28.60.225	-	端口未开放	端口未开放
adv.jd.com	172.20.33.158	-	端口未开放	端口未开放
adx.jd.com	211.151.9.168,111.202.65.250	-	端口未开放	端口未开放
afd.jd.com	172.20.32.139,172.28.60.160	-	端口未开放	端口未开放
afs.jd.com	172.20.35.91,172.28.63.52	-	端口未开放	端口未开放
xb.jd.com	36.110.181.170	80,443	获取失败	80:-
aib.jd.com	103.208.163.151	80,443	JDWS/1.0	80:正常访问
aii.jd.com	172.20.33.155,172.28.63.60	-	端口未开放	端口未开放
aio.jd.com	106.39.167.238	-	端口未开放	端口未开放
aip.jd.com	172.28.63.60	-	端口未开放	端口未开放
amb.jd.com	211.144.24.170	80,443	openresty/1.9.7.3	80:正常访问
aks.jd.com	124.250.83.157	80		80:正常访问
alt.jd.com	172.20.168.156	-	端口未开放	端口未开放
ams.jd.com	172.22.135.74	-	端口未开放	端口未开放
ant.jd.com	172.17.11.241	-	端口未开放	端口未开放
aoe.jd.com	10.181.37.240,10.181.37.24	-	端口未开放	端口未开放
aof.jd.com	10.187.179.129	-	端口未开放	端口未开放
apo.jd.com	211.144.24.248	80,443	jfe	80:(405) 不允许的方法
apb.jd.com	172.20.37.27,172.28.55.24	-	端口未开放	端口未开放
apl.jd.com	10.181.37.24,10.181.37.240	-	端口未开放	端口未开放
apr.jd.com	172.25.2.109	-	端口未开放	端口未开放
aps.jd.com	172.23.62.132	-	端口未开放	端口未开放
asa.jd.com	202.77.129.212,103.208.161.37	80,443	TornadoServer/4.5.1	80:(405) 不允许的方法
ark.jd.com	172.20.34.209	-	端口未开放	端口未开放
arp.jd.com	172.20.33.189,172.28.60.159	-	端口未开放	端口未开放
ary.jd.com	172.20.33.31	-	端口未开放	端口未开放
asc.jd.com	172.20.36.52,172.28.63.52	-	端口未开放	端口未开放
asi.jd.com	172.18.239.107	-	端口未开放	端口未开放
atc.jd.com	10.187.176.106	-	端口未开放	端口未开放
atp.jd.com	120.52.30.33	80,443	jfe	80:正常访问
aub.jd.com	172.28.60.249	-	端口未开放	端口未开放
aud.jd.com	120.52.148.94	80	JDWS/1.0.0	80:正常访问
aum.jd.com	172.22.132.232	-	端口未开放	端口未开放
aws.jd.com	10.181.176.175	-	端口未开放	端口未开放
bap.jd.com	172.28.59.109,172.16.135.172,172.18.254.41,172.20.39.92,172.22.132.227	-	端口未开放	端口未开放
bbd.jd.com	211.144.24.43	80,443	JDWS/1.0.0	80:正常访问
bao.jd.com	111.202.65.149,36.110.188.150	443	JDWS/1.0.0	443:(405) 不允许的方法
bca.jd.com	127.0.0.1	-	端口未开放	端口未开放
bbx.jd.com	172.31.18.3	-	端口未开放	端口未开放
bcd.jd.com	111.13.29.158	-	端口未开放	端口未开放
bcp.jd.com	172.18.228.34,172.18.228.33	-	端口未开放	端口未开放
bcs.jd.com	111.13.29.158	-	端口未开放	端口未开放
bdi.jd.com	202.77.129.186	80,443	JDWS/1.0.0	80:正常访问
bdm.jd.com	111.13.29.194	80	nginx	80:正常访问
bdp.jd.com	172.28.60.22	-	端口未开放	端口未开放
bds.jd.com	172.20.48.10	-	端口未开放	端口未开放
bdt.jd.com	10.190.254.34,10.189.251.192	-	端口未开放	端口未开放
bdv.jd.com	172.25.2.109	-	端口未开放	端口未开放
bee.jd.com	172.16.149.155	-	端口未开放	端口未开放
bgo.jd.com	211.144.24.165	80,443	JDWS/1.0.0	80:正常访问
bgn.jd.com	10.191.95.164	-	端口未开放	端口未开放
bhp.jd.com	172.20.37.29,172.18.255.48,172.28.55.24	-	端口未开放	端口未开放
biu.jd.com	111.206.228.67	80,443	jfe	80:正常访问
bim.jd.com	172.20.33.134	-	端口未开放	端口未开放
bip.jd.com	172.20.34.30	-	端口未开放	端口未开放
bic.jd.com	211.151.10.147,123.126.36.187	80,443	JDWS/1.0.0	80:正常访问
biw.jd.com	123.126.36.188,211.151.11.4,123.126.37.10,211.151.10.148	443	wy_nginx/1.9.5	443:正常访问
bjr.jd.com	172.23.203.12	-	端口未开放	端口未开放
bki.jd.com	172.16.135.169,172.28.59.23,172.20.39.31	-	端口未开放	端口未开放
bls.jd.com	172.18.9.24,172.18.0.220	-	端口未开放	端口未开放
bmc.jd.com	172.20.33.136	-	端口未开放	端口未开放
bms.jd.com	172.28.60.163,172.22.132.222,172.16.132.221,172.20.33.129,172.26.9.114	-	端口未开放	端口未开放
bmt.jd.com	172.22.198.61	-	端口未开放	端口未开放
bos.jd.com	111.206.228.76	80,443	jfe	80:正常访问
bov.jd.com	111.206.228.76	80,443	jfe	80:正常访问
bnx.jd.com	120.52.30.35	80,443	jfe	80:(500) 内部服务器错误
bps.jd.com	202.77.128.77	80,443	JDWS	80:(404) 未找到
bop.jd.com	172.18.10.255,172.18.10.45	-	端口未开放	端口未开放
bpo.jd.com	172.20.35.92	-	端口未开放	端口未开放
bpp.jd.com	172.16.135.161,172.20.39.11,172.28.59.29,172.22.132.230	-	端口未开放	端口未开放
btc.jd.com	36.110.187.159,211.151.8.218	80,443	JDWS/1.0.0	80:(404) 未找到
bor.jd.com	111.206.230.58	80,443	获取失败	80:-
brs.jd.com	172.28.60.247,172.20.39.55	-	端口未开放	端口未开放
bsw.jd.com	10.173.239.170,10.173.109.46	-	端口未开放	端口未开放
bte.jd.com	172.16.135.160	-	端口未开放	端口未开放
btp.jd.com	106.38.239.215,211.151.11.111	80,443	wy_nginx/1.9.5	80:正常访问
buc.jd.com	172.20.39.84,172.28.55.143,172.18.255.54	-	端口未开放	端口未开放
btm.jd.com	36.110.188.96,211.151.10.17,36.110.187.67,111.202.65.205,111.202.65.145	80	JDWS	80:正常访问
bxj.jd.com	106.38.239.214,123.126.37.103,211.151.11.105	80,443	wy_nginx/1.9.5	80:正常访问
cal.jd.com	202.77.129.212	80,443	JDWS/1.0.0	80:(405) 不允许的方法
cab.jd.com	172.20.34.239,172.28.59.119,172.18.255.51	-	端口未开放	端口未开放
cas.jd.com	10.174.64.26,10.177.215.199,10.174.64.27,10.180.3.198	-	端口未开放	端口未开放
cac.jd.com	111.206.228.94	80,443	JDWS/1.0.0	80:正常访问
cav.jd.com	106.39.169.37	-	端口未开放	端口未开放
cbm.jd.com	172.20.36.53,172.28.63.53	-	端口未开放	端口未开放
cbi.jd.com	124.250.32.234	443		443:正常访问
cbs.jd.com	211.151.9.64	80	JDWS/1.0.0	80:正常访问
cbf.jd.com	36.110.187.121	80,443	JDWS/1.0.0	80:正常访问
ccs.jd.com	172.25.2.109	-	端口未开放	端口未开放
cdb.jd.com	172.17.4.83	-	端口未开放	端口未开放
cdf.jd.com	192.168.182.85	-	端口未开放	端口未开放
cdp.jd.com	211.151.9.186	80,443	JDWS/1.0.0	80:正常访问
cfx.jd.com	211.151.9.131	80,443	JDWS/1.0.0	80:(502) 错误的网关
cfa.jd.com	172.28.60.159	-	端口未开放	端口未开放
cfd.jd.com	211.144.24.242	80,443	jfe	80:(404) 未找到
che.jd.com	202.77.128.77	80,443	JDWS	80:正常访问
cim.jd.com	192.168.179.15	-	端口未开放	端口未开放
cis.jd.com	172.20.32.250	-	端口未开放	端口未开放
cjg.jd.com	172.20.39.134	-	端口未开放	端口未开放
chp.jd.com	111.13.24.71	80,443	获取失败	80:-
clc.jd.com	172.25.2.109	-	端口未开放	端口未开放
cmc.jd.com	172.20.34.45	-	端口未开放	端口未开放
cmp.jd.com	172.20.35.92	-	端口未开放	端口未开放
cno.jd.com	172.20.39.31,172.28.59.23,172.16.135.169,172.22.132.221	-	端口未开放	端口未开放
cob.jd.com	211.151.11.76	443	wy_nginx/1.9.5	443:正常访问
cox.jd.com	172.22.132.183	-	端口未开放	端口未开放
cpd.jd.com	211.144.24.234	80,443	jfe	80:正常访问
cpc.jd.com	172.28.60.159,172.20.33.189	-	端口未开放	端口未开放
cpl.jd.com	172.20.33.31	-	端口未开放	端口未开放
cps.jd.com	58.83.220.26	-	端口未开放	端口未开放
cpt.jd.com	172.20.34.215,172.28.60.227	-	端口未开放	端口未开放
cqs.jd.com	172.20.35.68	-	端口未开放	端口未开放
csc.jd.com	101.124.19.36	80,443	JDWS/1.0.0	80:正常访问
csr.jd.com	10.9.8.239	-	端口未开放	端口未开放
ctn.jd.com	211.144.24.244	443	jfe	443:正常访问
csp.jd.com	116.196.123.55,116.196.123.56,116.196.123.41,116.196.123.51,116.196.123.31,116.196.123.71	80	JengineD/1.7.2.1	80:(405) 不允许的方法
ctp.jd.com	10.182.87.27,10.182.87.28	-	端口未开放	端口未开放
cts.jd.com	172.28.63.60,172.20.33.155	-	端口未开放	端口未开放
ctr.jd.com	211.144.24.244	443	jfe	443:正常访问
cun.jd.com	106.39.167.230	80,443	JDWS/1.0.0	80:(405) 不允许的方法
cvr.jd.com	123.126.36.202	80,443	JDWS/1.0.0	80:(404) 未找到
cwm.jd.com	202.77.129.185	80,443	JDWS/1.0.0	80:(405) 不允许的方法
cyb.jd.com	172.28.55.24	-	端口未开放	端口未开放
dao.jd.com	172.18.239.56	-	端口未开放	端口未开放
dap.jd.com	172.28.60.22	-	端口未开放	端口未开放
dbp.jd.com	10.190.88.54	-	端口未开放	端口未开放
dbs.jd.com	172.28.59.46	-	端口未开放	端口未开放
dbd.jd.com	202.77.129.185	80,443	JDWS/1.0.0	80:正常访问
dbx.jd.com	172.20.34.215,172.28.60.227	-	端口未开放	端口未开放
dcs.jd.com	172.22.132.243,172.16.132.238	-	端口未开放	端口未开放
dds.jd.com	111.206.228.73,118.193.98.39,106.39.166.74,120.52.83.47	80,443	jfe	80:(404) 未找到
ddz.jd.com	111.206.227.185	80,443	JDWS/1.0.0	80:正常访问
ddp.jd.com	172.18.8.22	-	端口未开放	端口未开放
dfl.jd.com	124.250.23.253	80,443	Apache-Coyote/1.1	80:(405) 不允许的方法
diy.jd.com	120.52.148.21	80,443	JDWS/1.0.0	80:(405) 不允许的方法
dgo.jd.com	111.206.228.67	80,443	jfe	80:正常访问
dhf.jd.com	172.18.254.141,172.28.55.25,172.20.37.119	-	端口未开放	端口未开放
djc.jd.com	172.28.60.125	-	端口未开放	端口未开放
dma.jd.com	10.187.102.161	-	端口未开放	端口未开放
dmd.jd.com	106.39.166.67	-	端口未开放	端口未开放
dmp.jd.com	172.20.34.112	-	端口未开放	端口未开放
dou.jd.com	111.206.227.238	80,443	JDWS/1.0.0	80:正常访问
dpg.jd.com	211.144.24.246	443	jfe	443:正常访问
dpi.jd.com	172.20.207.167	-	端口未开放	端口未开放
dpm.jd.com	172.16.133.190	-	端口未开放	端口未开放
dps.jd.com	172.20.36.53,172.28.63.53	-	端口未开放	端口未开放
dfq.jd.com	111.206.228.65	80	jfe	80:正常访问
dsc.jd.com	172.20.33.148,172.28.60.174,172.22.132.229	-	端口未开放	端口未开放
dsi.jd.com	172.17.11.138	-	端口未开放	端口未开放
dun.jd.com	106.38.239.254	80,443	wy_nginx/1.9.5	80:正常访问
dss.jd.com	172.17.5.166	-	端口未开放	端口未开放
dtc.jd.com	10.191.155.112	-	端口未开放	端口未开放
dtx.jd.com	172.20.46.166,172.28.48.87,172.18.246.145	-	端口未开放	端口未开放
dup.jd.com	172.20.39.31,172.28.59.23	-	端口未开放	端口未开放
dvc.jd.com	172.28.63.56,172.20.36.59	-	端口未开放	端口未开放
dwm.jd.com	10.185.168.81	-	端口未开放	端口未开放
eam.jd.com	172.20.35.92	-	端口未开放	端口未开放
ebc.jd.com	111.13.29.216	80	jfe	80:正常访问
eas.jd.com	172.20.43.80	-	端口未开放	端口未开放
ebs.jd.com	172.17.55.79	-	端口未开放	端口未开放
ece.jd.com	172.17.11.241	-	端口未开放	端口未开放
ecm.jd.com	172.31.12.15	-	端口未开放	端口未开放
dxp.jd.com	211.144.24.47	80,443	openresty	80:(502) 错误的网关
edm.jd.com	202.77.129.230	80,443	JDWS/1.0.0	80:(400) 错误的请求
edd.jd.com	172.20.35.221	-	端口未开放	端口未开放
eds.jd.com	172.31.12.3,172.31.12.2,172.31.12.4,172.31.12.1	-	端口未开放	端口未开放
egm.jd.com	202.77.129.75	80,443	openresty	80:(404) 未找到
eid.jd.com	202.77.129.65	80,443	JDWS/1.0.0	80:(404) 未找到
ege.jd.com	172.20.35.91	-	端口未开放	端口未开放
ejk.jd.com	202.77.129.143	80,443	JDWS/1.0.0	80:(405) 不允许的方法
ehr.jd.com	172.20.36.50	-	端口未开放	端口未开放
ehs.jd.com	172.28.60.159	-	端口未开放	端口未开放
eis.jd.com	172.20.35.91	-	端口未开放	端口未开放
eip.jd.com	172.17.105.195	-	端口未开放	端口未开放
eit.jd.com	172.28.60.174	-	端口未开放	端口未开放
emp.jd.com	153.36.229.77	-	端口未开放	端口未开放
ens.jd.com	59.151.64.117	-	端口未开放	端口未开放
ent.jd.com	172.28.60.47	-	端口未开放	端口未开放
eoa.jd.com	10.188.129.13,10.189.250.231,10.180.240.234,10.180.240.235,10.180.240.233	-	端口未开放	端口未开放
enm.jd.com	202.77.129.238	80,443	JengineD/1.7.2.1	80:正常访问
eop.jd.com	172.23.136.211	-	端口未开放	端口未开放
epp.jd.com	172.18.1.169,172.18.8.192	-	端口未开放	端口未开放
dtv.jd.com	111.206.228.112	80,443	获取失败	80:-
erm.jd.com	172.28.59.82	-	端口未开放	端口未开放
erq.jd.com	192.168.168.198	-	端口未开放	端口未开放
esa.jd.com	172.28.55.25,172.18.254.141,172.20.37.29	-	端口未开放	端口未开放
esb.jd.com	192.168.143.16,192.168.143.106	-	端口未开放	端口未开放
esc.jd.com	111.206.228.112	80,443	jfe	80:(404) 未找到
esf.jd.com	222.222.222.222	-	端口未开放	端口未开放
esp.jd.com	202.77.129.186	80,443	JDWS/1.0.0	80:正常访问
etl.jd.com	172.20.42.128	-	端口未开放	端口未开放
eup.jd.com	172.20.36.51	-	端口未开放	端口未开放
eva.jd.com	10.175.9.125	-	端口未开放	端口未开放
ewm.jd.com	172.22.135.80	-	端口未开放	端口未开放
exc.jd.com	123.126.37.89	80,443	wy_nginx/1.9.5	80:正常访问
ext.jd.com	61.48.89.11,124.250.16.4	80,443	wy_nginx/1.9.5	80:(502) 错误的网关
fad.jd.com	172.22.134.21	-	端口未开放	端口未开放
fam.jd.com	172.25.2.109	-	端口未开放	端口未开放
fbi.jd.com	172.20.35.92	-	端口未开放	端口未开放
fbw.jd.com	10.183.27.211	-	端口未开放	端口未开放
fbs.jd.com	172.28.60.208	-	端口未开放	端口未开放
fec.jd.com	36.110.181.129	80,443	JDWS/1.0.0	80:(404) 未找到
fdc.jd.com	172.28.60.47,172.20.39.3	-	端口未开放	端口未开放
ffs.jd.com	211.144.24.121	80,443	JDWS/1.0.0	80:正常访问
fdd.jd.com	111.202.65.214	80,443	JDWS/1.0.0	80:正常访问
fem.jd.com	172.28.60.22	-	端口未开放	端口未开放
fex.jd.com	172.23.190.105	-	端口未开放	端口未开放
fhs.jd.com	211.144.24.35	80,443	JengineD/1.7.2.1	80:正常访问
fib.jd.com	172.22.132.232	-	端口未开放	端口未开放
flc.jd.com	172.20.33.136,172.18.255.52,172.16.135.148,172.28.60.180,172.22.132.224	-	端口未开放	端口未开放
flf.jd.com	172.20.33.92	-	端口未开放	端口未开放
fms.jd.com	192.168.10.187	-	端口未开放	端口未开放
fop.jd.com	124.250.16.42,61.48.89.41	80,443	wy_nginx/1.9.5	80:正常访问
fgd.jd.com	111.206.228.68	80,443	JDWS/1.0.0	80:正常访问
fps.jd.com	172.28.63.53	-	端口未开放	端口未开放
fts.jd.com	111.206.228.115	80,443	ECS (pox/A5DE)	80:正常访问
fwj.jd.com	172.16.134.129	-	端口未开放	端口未开放
fxm.jd.com	172.28.63.60,172.20.33.107	-	端口未开放	端口未开放
fxn.jd.com	192.168.202.215	-	端口未开放	端口未开放
gan.jd.com	172.20.36.57	-	端口未开放	端口未开放
gaj.jd.com	106.39.167.232	-	端口未开放	端口未开放
gbs.jd.com	172.20.36.53	-	端口未开放	端口未开放
gdi.jd.com	172.28.60.150,172.20.33.190	-	端口未开放	端口未开放
gia.jd.com	123.126.37.18,123.126.36.156,124.250.16.37,36.110.187.100,123.126.37.7,36.110.187.154	80,443	wy_nginx/1.9.5	80:(404) 未找到
gid.jd.com	192.168.168.198	-	端口未开放	端口未开放
gis.jd.com	172.20.35.91	-	端口未开放	端口未开放
gmc.jd.com	111.206.228.112	80,443	jfe	80:(502) 错误的网关
glg.jd.com	172.18.255.57,172.20.39.51,172.28.59.110	-	端口未开放	端口未开放
ghw.jd.com	211.151.9.142	443	JDWS/1.0.0	443:正常访问
gox.jd.com	211.144.24.121	80,443	JDWS/1.0.0	80:(502) 错误的网关
gms.jd.com	111.13.29.159	-	端口未开放	端口未开放
gmv.jd.com	172.22.191.33	-	端口未开放	端口未开放
gpm.jd.com	111.202.65.79	80,443	JDWS/1.0.0	80:正常访问
goc.jd.com	211.144.24.246	443	jfe	443:正常访问
gpc.jd.com	172.28.63.59	-	端口未开放	端口未开放
gsm.jd.com	172.20.39.11	-	端口未开放	端口未开放
gtp.jd.com	172.20.39.51,172.18.255.57,172.28.59.110	-	端口未开放	端口未开放
gwm.jd.com	211.151.9.120	80,443	获取失败	80:-
gwc.jd.com	172.20.33.196,172.18.255.62,172.28.60.235	-	端口未开放	端口未开放
gww.jd.com	211.151.9.142	443	JDWS/1.0.0	443:正常访问
gys.jd.com	211.151.9.148	80,443	JDWS/1.0.0	80:(405) 不允许的方法
hbc.jd.com	202.77.129.230	80,443	JengineD/1.7.2.1	80:正常访问
hbo.jd.com	11.19.104.11	-	端口未开放	端口未开放
hey.jd.com	172.18.254.41	-	端口未开放	端口未开放
hio.jd.com	172.28.63.51	-	端口未开放	端口未开放
hjd.jd.com	106.39.169.44	-	端口未开放	端口未开放
hmc.jd.com	172.20.34.232,172.28.60.245	-	端口未开放	端口未开放
hsc.jd.com	111.206.228.75	80,443	jfe	80:正常访问
hsb.jd.com	106.39.169.97	-	端口未开放	端口未开放
hso.jd.com	106.39.169.97	80,443	JDWS/1.0.0	80:(404) 未找到
hss.jd.com	202.77.128.77	80,443	JDWS	80:正常访问
hui.jd.com	202.77.129.238	80,443	JDWS/1.0.0	80:正常访问
iac.jd.com	202.77.129.185	80,443	JDWS/1.0.0	80:(405) 不允许的方法
ibg.jd.com	172.22.211.78	-	端口未开放	端口未开放
ibs.jd.com	124.250.16.50	80,443	wy_nginx/1.9.5	80:正常访问
ibx.jd.com	172.28.63.51	-	端口未开放	端口未开放
icc.jd.com	172.28.60.159	-	端口未开放	端口未开放
ici.jd.com	172.18.234.4	-	端口未开放	端口未开放
icp.jd.com	172.18.10.163	-	端口未开放	端口未开放
idc.jd.com	172.20.35.92	-	端口未开放	端口未开放
idd.jd.com	172.22.134.91	-	端口未开放	端口未开放
idm.jd.com	172.20.34.163	-	端口未开放	端口未开放
idp.jd.com	172.20.36.51	-	端口未开放	端口未开放
idz.jd.com	202.77.129.186	80,443	JengineD/1.7.2.1	80:正常访问
idw.jd.com	172.20.33.107	-	端口未开放	端口未开放
ifb.jd.com	172.18.254.109	-	端口未开放	端口未开放
ife.jd.com	172.25.2.109	-	端口未开放	端口未开放
ifm.jd.com	111.13.29.159	-	端口未开放	端口未开放
ihs.jd.com	172.28.60.26,172.20.34.45	-	端口未开放	端口未开放
ime.jd.com	172.20.33.34	-	端口未开放	端口未开放
imp.jd.com	10.182.51.114	-	端口未开放	端口未开放
inv.jd.com	172.22.134.22	-	端口未开放	端口未开放
ioe.jd.com	172.20.33.142	-	端口未开放	端口未开放
ipa.jd.com	172.25.2.109	-	端口未开放	端口未开放
ipc.jd.com	172.28.60.180,172.18.255.52,172.20.33.136	-	端口未开放	端口未开放
ipm.jd.com	10.5.202.101	-	端口未开放	端口未开放
iot.jd.com	120.52.148.55	443	JDWS/1.0.0	443:正常访问
irm.jd.com	10.4.248.142	-	端口未开放	端口未开放
isv.jd.com	202.77.129.220	80,443	JDWS/1.0.0	80:正常访问
ivs.jd.com	202.77.128.77	80,443	JDWS	80:(404) 未找到
jaa.jd.com	202.77.129.230	80,443	JDWS/1.0.0	80:(405) 不允许的方法
izk.jd.com	172.20.33.146,172.28.60.166	-	端口未开放	端口未开放
jad.jd.com	172.20.33.95,172.28.60.121	-	端口未开放	端口未开放
jbi.jd.com	172.25.2.109	-	端口未开放	端口未开放
jcm.jd.com	202.77.129.166	80,443	JDWS/1.0.0	80:(404) 未找到
jbs.jd.com	172.16.132.58	-	端口未开放	端口未开放
jcc.jd.com	192.168.143.220	-	端口未开放	端口未开放
jce.jd.com	172.20.33.123	-	端口未开放	端口未开放
jci.jd.com	192.168.168.69	-	端口未开放	端口未开放
jcp.jd.com	172.28.59.62,172.20.34.232	-	端口未开放	端口未开放
jcs.jd.com	172.20.33.123	-	端口未开放	端口未开放
jdc.jd.com	106.39.167.230	80,443	openresty	80:正常访问
jdd.jd.com	106.39.166.125	80,443	jfe	80:正常访问
jda.jd.com	10.185.186.91	-	端口未开放	端口未开放
jdf.jd.com	192.168.182.85	-	端口未开放	端口未开放
jdh.jd.com	172.16.145.131	-	端口未开放	端口未开放
jdi.jd.com	172.16.133.44	-	端口未开放	端口未开放
jdr.jd.com	211.151.10.155	80,443	JDWS/1.0.0	80:正常访问
jdm.jd.com	211.144.24.120	80,443	nginx/1.8.1	80:正常访问
jdp.jd.com	172.22.135.70	-	端口未开放	端口未开放
jdq.jd.com	172.20.45.95	-	端口未开放	端口未开放
jds.jd.com	172.20.133.53	-	端口未开放	端口未开放
jdu.jd.com	172.20.36.62	-	端口未开放	端口未开放
jdv.jd.com	172.20.36.50,172.28.63.50	-	端口未开放	端口未开放
jdx.jd.com	106.39.167.238	-	端口未开放	端口未开放
jdy.jd.com	172.28.60.228	-	端口未开放	端口未开放
jdz.jd.com	111.13.29.186	80	JengineD/1.7.2.1	80:正常访问
jes.jd.com	172.20.33.123	-	端口未开放	端口未开放
jex.jd.com	172.20.34.209	-	端口未开放	端口未开放
jfc.jd.com	106.38.239.170	-	端口未开放	端口未开放
jfs.jd.com	172.16.134.140	-	端口未开放	端口未开放
jhx.jd.com	172.20.76.137	-	端口未开放	端口未开放
jiu.jd.com	202.77.129.230	80,443	JengineD/1.7.2.1	80:正常访问
jie.jd.com	106.39.169.37	-	端口未开放	端口未开放
jit.jd.com	172.28.63.53,172.20.36.53	-	端口未开放	端口未开放
jht.jd.com	124.250.32.191	80,443	Apache-Coyote/1.1	80:正常访问
jka.jd.com	172.22.134.22	-	端口未开放	端口未开放
jks.jd.com	192.168.147.70	-	端口未开放	端口未开放
jlc.jd.com	211.144.27.21	80,443	jfe	80:(404) 未找到
jmc.jd.com	116.239.22.84	80,443	nginx/1.8.1	80:正常访问
jmd.jd.com	106.39.166.67	-	端口未开放	端口未开放
jme.jd.com	172.22.132.91	-	端口未开放	端口未开放
jmm.jd.com	103.208.163.141,202.77.129.84	80,443	nginx/1.8.1	80:正常访问
jmi.jd.com	192.168.107.56	-	端口未开放	端口未开放
jmp.jd.com	58.83.206.152	-	端口未开放	端口未开放
jmq.jd.com	172.28.60.22,172.20.35.70	-	端口未开放	端口未开放
jms.jd.com	172.20.33.131,172.28.60.162	-	端口未开放	端口未开放
jmx.jd.com	172.20.113.22	-	端口未开放	端口未开放
jnr.jd.com	36.110.181.103	-	端口未开放	端口未开放
jos.jd.com	202.77.129.238	80,443	JDWS/1.0.0	80:正常访问
jns.jd.com	172.20.33.134	-	端口未开放	端口未开放
jop.jd.com	172.28.63.53	-	端口未开放	端口未开放
jps.jd.com	172.20.117.240	-	端口未开放	端口未开放
jrw.jd.com	202.77.129.86	80,443	nginx/1.8.1	80:正常访问
jrj.jd.com	211.151.9.34	-	端口未开放	端口未开放
jrm.jd.com	172.25.2.109	-	端口未开放	端口未开放
jsf.jd.com	172.20.33.42	-	端口未开放	端口未开放
jsi.jd.com	172.28.63.53	-	端口未开放	端口未开放
jsr.jd.com	211.144.24.248	80,443	jfe	80:正常访问
jso.jd.com	211.151.11.119	80,443	wy_nginx/1.9.5	80:(404) 未找到
jst.jd.com	172.20.33.95	-	端口未开放	端口未开放
jte.jd.com	172.20.39.46	-	端口未开放	端口未开放
jtf.jd.com	10.172.67.253,10.175.57.24	-	端口未开放	端口未开放
jtt.jd.com	172.22.190.64	-	端口未开放	端口未开放
jvm.jd.com	172.16.135.165,172.28.60.166,172.22.135.62,172.20.33.146	-	端口未开放	端口未开放
jwd.jd.com	172.25.2.109	-	端口未开放	端口未开放
jwf.jd.com	172.25.2.109	-	端口未开放	端口未开放
jwm.jd.com	111.206.228.112	80,443	jfe	80:(404) 未找到
jwp.jd.com	172.20.36.53,172.28.63.53	-	端口未开放	端口未开放
jxb.jd.com	111.202.65.72,36.110.188.154	-	端口未开放	端口未开放
jxj.jd.com	111.13.29.165	80,443	nginx	80:(400) 错误的请求
jxc.jd.com	106.38.239.218,61.48.89.20,124.250.16.9	443	wy_nginx/1.9.5	443:(404) 未找到
jxi.jd.com	111.206.228.96	80,443	jfe	80:正常访问
jzt.jd.com	202.77.129.232	80,443	JDWS/1.0.0	80:(403) 已禁止
kai.jd.com	202.77.129.84	80,443	nginx/1.8.1	80:正常访问
kan.jd.com	111.13.29.178	80,443	JDWS/1.0.0	80:正常访问
